,date,location_key,new_confirmed,new_deceased,new_recovered,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_recovered,cumulative_tested,Population,ratio_new
6608851,2021-02-08,ES_AR,290.0,20.0,,,96664.0,2971.0,,,1326261.0,0.00021865982638409785
6608852,2021-02-09,ES_AR,491.0,11.0,,,97155.0,2982.0,,,1326261.0,0.0003702137060503174
6608853,2021-02-10,ES_AR,402.0,10.0,,,97557.0,2992.0,,,1326261.0,0.0003031077593324391
6608854,2021-02-11,ES_AR,321.0,10.0,,,97878.0,3002.0,,,1326261.0,0.0002420338078251566
6608855,2021-02-12,ES_AR,333.0,12.0,,,98211.0,3014.0,,,1326261.0,0.0002510818006410503
6608856,2021-02-13,ES_AR,218.0,7.0,,,98429.0,3021.0,,,1326261.0,0.00016437186948873564
6608857,2021-02-14,ES_AR,96.0,4.0,,,98525.0,3025.0,,,1326261.0,7.238394252714963e-05
6608858,2021-02-15,ES_AR,212.0,10.0,,,98737.0,3035.0,,,1326261.0,0.00015984787308078878
6608859,2021-02-16,ES_AR,272.0,14.0,,,99009.0,3049.0,,,1326261.0,0.0002050878371602573
6608860,2021-02-17,ES_AR,242.0,13.0,,,99251.0,3062.0,,,1326261.0,0.00018246785512052304
6608861,2021-02-18,ES_AR,202.0,5.0,,,99453.0,3067.0,,,1326261.0,0.000152307879067544
6608862,2021-02-19,ES_AR,228.0,5.0,,,99681.0,3072.0,,,1326261.0,0.00017191186350198038
6608863,2021-02-20,ES_AR,161.0,8.0,,,99842.0,3080.0,,,1326261.0,0.00012139390361324053
6608864,2021-02-21,ES_AR,95.0,7.0,,,99937.0,3087.0,,,1326261.0,7.162994312582516e-05
6608865,2021-02-22,ES_AR,157.0,7.0,,,100094.0,3094.0,,,1326261.0,0.00011837790600794263
6608866,2021-02-23,ES_AR,199.0,4.0,,,100293.0,3098.0,,,1326261.0,0.0001500458808635706
6608867,2021-02-24,ES_AR,169.0,6.0,,,100462.0,3104.0,,,1326261.0,0.00012742589882383634
6608868,2021-02-25,ES_AR,187.0,14.0,,,100649.0,3118.0,,,1326261.0,0.0001409978880476769
6608869,2021-02-26,ES_AR,186.0,6.0,,,100835.0,3124.0,,,1326261.0,0.0001402438886463524
6608870,2021-02-27,ES_AR,118.0,2.0,,,100953.0,3126.0,,,1326261.0,8.897192935628809e-05
6608871,2021-02-28,ES_AR,55.0,4.0,,,101008.0,3130.0,,,1326261.0,4.1469967072846145e-05
6608872,2021-03-01,ES_AR,142.0,3.0,,,101150.0,3133.0,,,1326261.0,0.0001070679149880755
6608873,2021-03-02,ES_AR,233.0,7.0,,,101383.0,3140.0,,,1326261.0,0.00017568186050860276
6608874,2021-03-03,ES_AR,180.0,8.0,,,101563.0,3148.0,,,1326261.0,0.00013571989223840557
6608875,2021-03-04,ES_AR,173.0,3.0,,,101736.0,3151.0,,,1326261.0,0.00013044189642913423
6608876,2021-03-05,ES_AR,143.0,2.0,,,101879.0,3153.0,,,1326261.0,0.00010782191438939997
6608877,2021-03-06,ES_AR,95.0,4.0,,,101974.0,3157.0,,,1326261.0,7.162994312582516e-05
6608878,2021-03-07,ES_AR,40.0,1.0,,,102014.0,3158.0,,,1326261.0,3.0159976052979014e-05
6608879,2021-03-08,ES_AR,105.0,4.0,,,102119.0,3162.0,,,1326261.0,7.91699371390699e-05
6608880,2021-03-09,ES_AR,170.0,5.0,,,102289.0,3167.0,,,1326261.0,0.0001281798982251608
6608881,2021-03-10,ES_AR,143.0,2.0,,,102432.0,3169.0,,,1326261.0,0.00010782191438939997
6608882,2021-03-11,ES_AR,152.0,1.0,,,102584.0,3170.0,,,1326261.0,0.00011460790900132026
6608883,2021-03-12,ES_AR,113.0,7.0,,,102697.0,3177.0,,,1326261.0,8.520193234966572e-05
6608884,2021-03-13,ES_AR,103.0,1.0,,,102800.0,3178.0,,,1326261.0,7.766193833642096e-05
6608885,2021-03-14,ES_AR,41.0,1.0,,,102841.0,3179.0,,,1326261.0,3.0913975454303486e-05
6608886,2021-03-15,ES_AR,100.0,4.0,,,102941.0,3183.0,,,1326261.0,7.539994013244753e-05
6608887,2021-03-16,ES_AR,140.0,4.0,,,103081.0,3187.0,,,1326261.0,0.00010555991618542655
6608888,2021-03-17,ES_AR,113.0,3.0,,,103194.0,3190.0,,,1326261.0,8.520193234966572e-05
6608889,2021-03-18,ES_AR,205.0,8.0,,,103399.0,3198.0,,,1326261.0,0.00015456987727151744
6608890,2021-03-19,ES_AR,161.0,5.0,,,103560.0,3203.0,,,1326261.0,0.00012139390361324053
6608891,2021-03-20,ES_AR,107.0,2.0,,,103667.0,3205.0,,,1326261.0,8.067793594171886e-05
6608892,2021-03-21,ES_AR,42.0,1.0,,,103709.0,3206.0,,,1326261.0,3.1667974855627965e-05
6608893,2021-03-22,ES_AR,96.0,1.0,,,103805.0,3207.0,,,1326261.0,7.238394252714963e-05
6608894,2021-03-23,ES_AR,131.0,0.0,,,103936.0,3207.0,,,1326261.0,9.877392157350627e-05
6608895,2021-03-24,ES_AR,167.0,2.0,,,104103.0,3209.0,,,1326261.0,0.00012591790002118737
6608896,2021-03-25,ES_AR,146.0,6.0,,,104249.0,3215.0,,,1326261.0,0.0001100839125933734
6608897,2021-03-26,ES_AR,167.0,4.0,,,104416.0,3219.0,,,1326261.0,0.00012591790002118737
6608898,2021-03-27,ES_AR,105.0,2.0,,,104521.0,3221.0,,,1326261.0,7.91699371390699e-05
6608899,2021-03-28,ES_AR,74.0,2.0,,,104595.0,3223.0,,,1326261.0,5.579595569801118e-05
6608900,2021-03-29,ES_AR,123.0,4.0,,,104718.0,3227.0,,,1326261.0,9.274192636291046e-05
6608901,2021-03-30,ES_AR,217.0,4.0,,,104935.0,3231.0,,,1326261.0,0.00016361787008741115
6608902,2021-03-31,ES_AR,183.0,3.0,,,105118.0,3234.0,,,1326261.0,0.00013798189044237898
6608903,2021-04-01,ES_AR,156.0,1.0,,,105274.0,3235.0,,,1326261.0,0.00011762390660661816
6608904,2021-04-02,ES_AR,91.0,1.0,,,105365.0,3236.0,,,1326261.0,6.861394552052726e-05
6608905,2021-04-03,ES_AR,139.0,5.0,,,105504.0,3241.0,,,1326261.0,0.00010480591678410207
6608906,2021-04-04,ES_AR,128.0,2.0,,,105632.0,3243.0,,,1326261.0,9.651192336953285e-05
6608907,2021-04-05,ES_AR,220.0,4.0,,,105852.0,3247.0,,,1326261.0,0.00016587986829138458
6608908,2021-04-06,ES_AR,352.0,8.0,,,106204.0,3255.0,,,1326261.0,0.0002654077892662153
6608909,2021-04-07,ES_AR,321.0,2.0,,,106525.0,3257.0,,,1326261.0,0.0002420338078251566
6608910,2021-04-08,ES_AR,330.0,5.0,,,106855.0,3262.0,,,1326261.0,0.00024881980243707686
6608911,2021-04-09,ES_AR,240.0,2.0,,,107095.0,3264.0,,,1326261.0,0.00018095985631787407
6608912,2021-04-10,ES_AR,231.0,6.0,,,107326.0,3270.0,,,1326261.0,0.0001741738617059538
6608913,2021-04-11,ES_AR,108.0,2.0,,,107434.0,3272.0,,,1326261.0,8.143193534304333e-05
6608914,2021-04-12,ES_AR,171.0,3.0,,,107605.0,3275.0,,,1326261.0,0.0001289338976264853
6608915,2021-04-13,ES_AR,308.0,3.0,,,107913.0,3278.0,,,1326261.0,0.0002322318156079384
6608916,2021-04-14,ES_AR,263.0,6.0,,,108176.0,3284.0,,,1326261.0,0.00019830184254833702
6608917,2021-04-15,ES_AR,269.0,1.0,,,108445.0,3285.0,,,1326261.0,0.00020282583895628388
6608918,2021-04-16,ES_AR,362.0,2.0,,,108807.0,3287.0,,,1326261.0,0.00027294778327946007
6608919,2021-04-17,ES_AR,216.0,3.0,,,109023.0,3290.0,,,1326261.0,0.00016286387068608667
6608920,2021-04-18,ES_AR,105.0,1.0,,,109128.0,3291.0,,,1326261.0,7.91699371390699e-05
6608921,2021-04-19,ES_AR,184.0,6.0,,,109312.0,3297.0,,,1326261.0,0.00013873588984370346
6608922,2021-04-20,ES_AR,323.0,3.0,,,109635.0,3300.0,,,1326261.0,0.00024354180662780554
6608923,2021-04-21,ES_AR,319.0,2.0,,,109954.0,3302.0,,,1326261.0,0.00024052580902250763
6608924,2021-04-22,ES_AR,288.0,2.0,,,110242.0,3304.0,,,1326261.0,0.0002171518275814489
6608925,2021-04-23,ES_AR,250.0,1.0,,,110492.0,3305.0,,,1326261.0,0.00018849985033111884
6608926,2021-04-24,ES_AR,133.0,3.0,,,110625.0,3308.0,,,1326261.0,0.00010028192037615522
6608927,2021-04-25,ES_AR,136.0,2.0,,,110761.0,3310.0,,,1326261.0,0.00010254391858012865
6608928,2021-04-26,ES_AR,275.0,6.0,,,111036.0,3316.0,,,1326261.0,0.00020734983536423073
6608929,2021-04-27,ES_AR,332.0,2.0,,,111368.0,3318.0,,,1326261.0,0.00025032780123972583
6608930,2021-04-28,ES_AR,341.0,1.0,,,111709.0,3319.0,,,1326261.0,0.0002571137958516461
6608931,2021-04-29,ES_AR,348.0,2.0,,,112057.0,3321.0,,,1326261.0,0.00026239179166091743
6608932,2021-04-30,ES_AR,372.0,3.0,,,112429.0,3324.0,,,1326261.0,0.0002804877772927048
6608933,2021-05-01,ES_AR,211.0,3.0,,,112640.0,3327.0,,,1326261.0,0.0001590938736794643
6608934,2021-05-02,ES_AR,162.0,2.0,,,112802.0,3329.0,,,1326261.0,0.000122147903014565
6608935,2021-05-03,ES_AR,189.0,0.0,,,112991.0,3329.0,,,1326261.0,0.00014250588685032583
6608936,2021-05-04,ES_AR,383.0,1.0,,,113374.0,3330.0,,,1326261.0,0.00028878177070727404
6608937,2021-05-05,ES_AR,334.0,5.0,,,113708.0,3335.0,,,1326261.0,0.00025183580004237475
6608938,2021-05-06,ES_AR,241.0,5.0,,,113949.0,3340.0,,,1326261.0,0.00018171385571919856
6608939,2021-05-07,ES_AR,288.0,2.0,,,114237.0,3342.0,,,1326261.0,0.0002171518275814489
6608940,2021-05-08,ES_AR,152.0,3.0,,,114389.0,3345.0,,,1326261.0,0.00011460790900132026
6608941,2021-05-09,ES_AR,86.0,4.0,,,114475.0,3349.0,,,1326261.0,6.484394851390489e-05
6608942,2021-05-10,ES_AR,149.0,3.0,,,114624.0,3352.0,,,1326261.0,0.00011234591079734683
6608943,2021-05-11,ES_AR,217.0,4.0,,,114841.0,3356.0,,,1326261.0,0.00016361787008741115
6608944,2021-05-12,ES_AR,234.0,6.0,,,115075.0,3362.0,,,1326261.0,0.00017643585990992724
6608945,2021-05-13,ES_AR,229.0,4.0,,,115304.0,3366.0,,,1326261.0,0.00017266586290330484
6608946,2021-05-14,ES_AR,203.0,1.0,,,115507.0,3367.0,,,1326261.0,0.0001530618784688685
6608947,2021-05-15,ES_AR,152.0,4.0,,,115659.0,3371.0,,,1326261.0,0.00011460790900132026
6608948,2021-05-16,ES_AR,60.0,2.0,,,115719.0,3373.0,,,1326261.0,4.523996407946852e-05
6608949,2021-05-17,ES_AR,130.0,0.0,,,115849.0,3373.0,,,1326261.0,9.80199221721818e-05
6608950,2021-05-18,ES_AR,242.0,3.0,,,116091.0,3376.0,,,1326261.0,0.00018246785512052304
6608951,2021-05-19,ES_AR,218.0,3.0,,,116309.0,3379.0,,,1326261.0,0.00016437186948873564
6608952,2021-05-20,ES_AR,226.0,2.0,,,116535.0,3381.0,,,1326261.0,0.00017040386469933144
6608953,2021-05-21,ES_AR,178.0,2.0,,,116713.0,3383.0,,,1326261.0,0.0001342118934357566
6608954,2021-05-22,ES_AR,145.0,3.0,,,116858.0,3386.0,,,1326261.0,0.00010932991319204893
6608955,2021-05-23,ES_AR,51.0,0.0,,,116909.0,3386.0,,,1326261.0,3.8453969467548245e-05
6608956,2021-05-24,ES_AR,115.0,1.0,,,117024.0,3387.0,,,1326261.0,8.670993115231466e-05
6608957,2021-05-25,ES_AR,154.0,1.0,,,117178.0,3388.0,,,1326261.0,0.0001161159078039692
6608958,2021-05-26,ES_AR,151.0,1.0,,,117329.0,3389.0,,,1326261.0,0.00011385390959999578
6608959,2021-05-27,ES_AR,131.0,0.0,,,117460.0,3389.0,,,1326261.0,9.877392157350627e-05
6608960,2021-05-28,ES_AR,166.0,1.0,,,117626.0,3390.0,,,1326261.0,0.00012516390061986291
6608961,2021-05-29,ES_AR,99.0,1.0,,,117725.0,3391.0,,,1326261.0,7.464594073112306e-05
6608962,2021-05-30,ES_AR,46.0,0.0,,,117771.0,3391.0,,,1326261.0,3.4683972460925865e-05
6608963,2021-05-31,ES_AR,117.0,2.0,,,117888.0,3393.0,,,1326261.0,8.821792995496362e-05
6608964,2021-06-01,ES_AR,151.0,1.0,,,118039.0,3394.0,,,1326261.0,0.00011385390959999578
6608965,2021-06-02,ES_AR,161.0,0.0,,,118200.0,3394.0,,,1326261.0,0.00012139390361324053
6608966,2021-06-03,ES_AR,154.0,1.0,,,118354.0,3395.0,,,1326261.0,0.0001161159078039692
6608967,2021-06-04,ES_AR,140.0,2.0,,,118494.0,3397.0,,,1326261.0,0.00010555991618542655
6608968,2021-06-05,ES_AR,94.0,2.0,,,118588.0,3399.0,,,1326261.0,7.087594372450069e-05
6608969,2021-06-06,ES_AR,27.0,4.0,,,118615.0,3403.0,,,1326261.0,2.0357983835760833e-05
6608970,2021-06-07,ES_AR,69.0,2.0,,,118684.0,3405.0,,,1326261.0,5.20259586913888e-05
6608971,2021-06-08,ES_AR,111.0,0.0,,,118795.0,3405.0,,,1326261.0,8.369393354701676e-05
6608972,2021-06-09,ES_AR,96.0,3.0,,,118891.0,3408.0,,,1326261.0,7.238394252714963e-05
6608973,2021-06-10,ES_AR,118.0,0.0,,,119009.0,3408.0,,,1326261.0,8.897192935628809e-05
6608974,2021-06-11,ES_AR,82.0,1.0,,,119091.0,3409.0,,,1326261.0,6.182795090860697e-05
6608975,2021-06-12,ES_AR,64.0,1.0,,,119155.0,3410.0,,,1326261.0,4.8255961684766426e-05
6608976,2021-06-13,ES_AR,31.0,3.0,,,119186.0,3413.0,,,1326261.0,2.3373981441058734e-05
6608977,2021-06-14,ES_AR,66.0,1.0,,,119252.0,3414.0,,,1326261.0,4.9763960487415376e-05
6608978,2021-06-15,ES_AR,88.0,1.0,,,119340.0,3415.0,,,1326261.0,6.635194731655383e-05
6608979,2021-06-16,ES_AR,89.0,1.0,,,119429.0,3416.0,,,1326261.0,6.71059467178783e-05
6608980,2021-06-17,ES_AR,78.0,3.0,,,119507.0,3419.0,,,1326261.0,5.881195330330908e-05
6608981,2021-06-18,ES_AR,87.0,0.0,,,119594.0,3419.0,,,1326261.0,6.559794791522936e-05
6608982,2021-06-19,ES_AR,61.0,0.0,,,119655.0,3419.0,,,1326261.0,4.5993963480792997e-05
6608983,2021-06-20,ES_AR,23.0,0.0,,,119678.0,3419.0,,,1326261.0,1.7341986230462933e-05
6608984,2021-06-21,ES_AR,65.0,0.0,,,119743.0,3419.0,,,1326261.0,4.90099610860909e-05
6608985,2021-06-22,ES_AR,99.0,0.0,,,119842.0,3419.0,,,1326261.0,7.464594073112306e-05
6608986,2021-06-23,ES_AR,93.0,1.0,,,119935.0,3420.0,,,1326261.0,7.01219443231762e-05
6608987,2021-06-24,ES_AR,64.0,0.0,,,119999.0,3420.0,,,1326261.0,4.8255961684766426e-05
6608988,2021-06-25,ES_AR,94.0,1.0,,,120093.0,3421.0,,,1326261.0,7.087594372450069e-05
6608989,2021-06-26,ES_AR,64.0,0.0,,,120157.0,3421.0,,,1326261.0,4.8255961684766426e-05
6608990,2021-06-27,ES_AR,24.0,1.0,,,120181.0,3422.0,,,1326261.0,1.8095985631787408e-05
6608991,2021-06-28,ES_AR,69.0,0.0,,,120250.0,3422.0,,,1326261.0,5.20259586913888e-05
6608992,2021-06-29,ES_AR,145.0,0.0,,,120395.0,3422.0,,,1326261.0,0.00010932991319204893
6608993,2021-06-30,ES_AR,173.0,0.0,,,120568.0,3422.0,,,1326261.0,0.00013044189642913423
6608994,2021-07-01,ES_AR,243.0,1.0,,,120811.0,3423.0,,,1326261.0,0.0001832218545218475
6608995,2021-07-02,ES_AR,293.0,1.0,,,121104.0,3424.0,,,1326261.0,0.00022092182458807128
6608996,2021-07-03,ES_AR,247.0,1.0,,,121351.0,3425.0,,,1326261.0,0.00018623785212714542
6608997,2021-07-04,ES_AR,178.0,0.0,,,121529.0,3425.0,,,1326261.0,0.0001342118934357566
6608998,2021-07-05,ES_AR,340.0,0.0,,,121869.0,3425.0,,,1326261.0,0.0002563597964503216
6608999,2021-07-06,ES_AR,637.0,0.0,,,122506.0,3425.0,,,1326261.0,0.00048029761864369077
6609000,2021-07-07,ES_AR,749.0,0.0,,,123255.0,3425.0,,,1326261.0,0.000564745551592032
6609001,2021-07-08,ES_AR,741.0,0.0,,,123996.0,3425.0,,,1326261.0,0.0005587135563814362
6609002,2021-07-09,ES_AR,795.0,0.0,,,124791.0,3425.0,,,1326261.0,0.0005994295240529579
6609003,2021-07-10,ES_AR,595.0,1.0,,,125386.0,3426.0,,,1326261.0,0.0004486296437880628
6609004,2021-07-11,ES_AR,376.0,1.0,,,125762.0,3427.0,,,1326261.0,0.00028350377489800275
6609005,2021-07-12,ES_AR,602.0,1.0,,,126364.0,3428.0,,,1326261.0,0.00045390763959733416
6609006,2021-07-13,ES_AR,912.0,0.0,,,127276.0,3428.0,,,1326261.0,0.0006876474540079215
6609007,2021-07-14,ES_AR,1014.0,1.0,,,128290.0,3429.0,,,1326261.0,0.000764555392943018
6609008,2021-07-15,ES_AR,1002.0,0.0,,,129292.0,3429.0,,,1326261.0,0.0007555074001271243
6609009,2021-07-16,ES_AR,874.0,2.0,,,130166.0,3431.0,,,1326261.0,0.0006589954767575914
6609010,2021-07-17,ES_AR,687.0,1.0,,,130853.0,3432.0,,,1326261.0,0.0005179975887099146
6609011,2021-07-18,ES_AR,521.0,1.0,,,131374.0,3433.0,,,1326261.0,0.00039283368809005166
6609012,2021-07-19,ES_AR,730.0,2.0,,,132104.0,3435.0,,,1326261.0,0.000550419562966867
6609013,2021-07-20,ES_AR,992.0,1.0,,,133096.0,3436.0,,,1326261.0,0.0007479674061138795
6609014,2021-07-21,ES_AR,908.0,5.0,,,134004.0,3441.0,,,1326261.0,0.0006846314564026236
6609015,2021-07-22,ES_AR,977.0,1.0,,,134981.0,3442.0,,,1326261.0,0.0007366574150940124
6609016,2021-07-23,ES_AR,904.0,2.0,,,135885.0,3444.0,,,1326261.0,0.0006816154587973258
6609017,2021-07-24,ES_AR,561.0,5.0,,,136446.0,3449.0,,,1326261.0,0.00042299366414303064
6609018,2021-07-25,ES_AR,371.0,1.0,,,136817.0,3450.0,,,1326261.0,0.0002797337778913804
6609019,2021-07-26,ES_AR,484.0,5.0,,,137301.0,3455.0,,,1326261.0,0.0003649357102410461
6609020,2021-07-27,ES_AR,824.0,2.0,,,138125.0,3457.0,,,1326261.0,0.0006212955066913677
6609021,2021-07-28,ES_AR,769.0,3.0,,,138894.0,3460.0,,,1326261.0,0.0005798255396185216
6609022,2021-07-29,ES_AR,729.0,7.0,,,139623.0,3467.0,,,1326261.0,0.0005496655635655425
6609023,2021-07-30,ES_AR,710.0,6.0,,,140333.0,3473.0,,,1326261.0,0.0005353395749403774
6609024,2021-07-31,ES_AR,474.0,4.0,,,140807.0,3477.0,,,1326261.0,0.00035739571622780134
6609025,2021-08-01,ES_AR,277.0,1.0,,,141084.0,3478.0,,,1326261.0,0.00020885783416687968
6609026,2021-08-02,ES_AR,378.0,8.0,,,141462.0,3486.0,,,1326261.0,0.00028501177370065167
6609027,2021-08-03,ES_AR,613.0,2.0,,,142075.0,3488.0,,,1326261.0,0.0004622016330119034
6609028,2021-08-04,ES_AR,676.0,5.0,,,142751.0,3493.0,,,1326261.0,0.0005097035952953454
6609029,2021-08-05,ES_AR,590.0,9.0,,,143341.0,3502.0,,,1326261.0,0.00044485964678144045
6609030,2021-08-06,ES_AR,538.0,8.0,,,143879.0,3510.0,,,1326261.0,0.00040565167791256775
6609031,2021-08-07,ES_AR,331.0,3.0,,,144210.0,3513.0,,,1326261.0,0.00024957380183840134
6609032,2021-08-08,ES_AR,192.0,3.0,,,144402.0,3516.0,,,1326261.0,0.00014476788505429926
6609033,2021-08-09,ES_AR,350.0,2.0,,,144752.0,3518.0,,,1326261.0,0.00026389979046356635
6609034,2021-08-10,ES_AR,410.0,4.0,,,145162.0,3522.0,,,1326261.0,0.0003091397545430349
6609035,2021-08-11,ES_AR,445.0,6.0,,,145607.0,3528.0,,,1326261.0,0.00033552973358939154
6609036,2021-08-12,ES_AR,403.0,7.0,,,146010.0,3535.0,,,1326261.0,0.0003038617587337636
6609037,2021-08-13,ES_AR,315.0,2.0,,,146325.0,3537.0,,,1326261.0,0.00023750981141720974
6609038,2021-08-14,ES_AR,240.0,3.0,,,146565.0,3540.0,,,1326261.0,0.00018095985631787407
6609039,2021-08-15,ES_AR,164.0,8.0,,,146729.0,3548.0,,,1326261.0,0.00012365590181721394
6609040,2021-08-16,ES_AR,87.0,6.0,,,146816.0,3554.0,,,1326261.0,6.559794791522936e-05
6609041,2021-08-17,ES_AR,250.0,7.0,,,147066.0,3561.0,,,1326261.0,0.00018849985033111884
6609042,2021-08-18,ES_AR,404.0,4.0,,,147470.0,3565.0,,,1326261.0,0.000304615758135088
6609043,2021-08-19,ES_AR,394.0,3.0,,,147864.0,3568.0,,,1326261.0,0.00029707576412184327
6609044,2021-08-20,ES_AR,234.0,3.0,,,148098.0,3571.0,,,1326261.0,0.00017643585990992724
6609045,2021-08-21,ES_AR,245.0,4.0,,,148343.0,3575.0,,,1326261.0,0.00018472985332449647
6609046,2021-08-22,ES_AR,108.0,3.0,,,148451.0,3578.0,,,1326261.0,8.143193534304333e-05
6609047,2021-08-23,ES_AR,201.0,3.0,,,148652.0,3581.0,,,1326261.0,0.00015155387966621955
6609048,2021-08-24,ES_AR,324.0,1.0,,,148976.0,3582.0,,,1326261.0,0.00024429580602913
6609049,2021-08-25,ES_AR,262.0,2.0,,,149238.0,3584.0,,,1326261.0,0.00019754784314701253
6609050,2021-08-26,ES_AR,210.0,3.0,,,149448.0,3587.0,,,1326261.0,0.0001583398742781398
6609051,2021-08-27,ES_AR,244.0,3.0,,,149692.0,3590.0,,,1326261.0,0.00018397585392317199
6609052,2021-08-28,ES_AR,123.0,3.0,,,149815.0,3593.0,,,1326261.0,9.274192636291046e-05
6609053,2021-08-29,ES_AR,60.0,3.0,,,149875.0,3596.0,,,1326261.0,4.523996407946852e-05
6609054,2021-08-30,ES_AR,156.0,2.0,,,150031.0,3598.0,,,1326261.0,0.00011762390660661816
6609055,2021-08-31,ES_AR,203.0,0.0,,,150234.0,3598.0,,,1326261.0,0.0001530618784688685
6609056,2021-09-01,ES_AR,208.0,1.0,,,150442.0,3599.0,,,1326261.0,0.00015683187547549087
6609057,2021-09-02,ES_AR,201.0,5.0,,,150643.0,3604.0,,,1326261.0,0.00015155387966621955
6609058,2021-09-03,ES_AR,156.0,2.0,,,150799.0,3606.0,,,1326261.0,0.00011762390660661816
6609059,2021-09-04,ES_AR,160.0,2.0,,,150959.0,3608.0,,,1326261.0,0.00012063990421191606
6609060,2021-09-05,ES_AR,77.0,2.0,,,151036.0,3610.0,,,1326261.0,5.80579539019846e-05
6609061,2021-09-06,ES_AR,129.0,4.0,,,151165.0,3614.0,,,1326261.0,9.726592277085732e-05
6609062,2021-09-07,ES_AR,180.0,2.0,,,151345.0,3616.0,,,1326261.0,0.00013571989223840557
6609063,2021-09-08,ES_AR,120.0,4.0,,,151465.0,3620.0,,,1326261.0,9.047992815893704e-05
6609064,2021-09-09,ES_AR,142.0,2.0,,,151607.0,3622.0,,,1326261.0,0.0001070679149880755
6609065,2021-09-10,ES_AR,121.0,3.0,,,151728.0,3625.0,,,1326261.0,9.123392756026152e-05
6609066,2021-09-11,ES_AR,60.0,4.0,,,151788.0,3629.0,,,1326261.0,4.523996407946852e-05
6609067,2021-09-12,ES_AR,33.0,2.0,,,151821.0,3631.0,,,1326261.0,2.4881980243707688e-05
6609068,2021-09-13,ES_AR,120.0,2.0,,,151941.0,3633.0,,,1326261.0,9.047992815893704e-05
6609069,2021-09-14,ES_AR,91.0,2.0,,,152032.0,3635.0,,,1326261.0,6.861394552052726e-05
6609070,2021-09-15,ES_AR,126.0,1.0,,,152158.0,3636.0,,,1326261.0,9.50039245668839e-05
6609071,2021-09-16,ES_AR,90.0,4.0,,,152248.0,3640.0,,,1326261.0,6.785994611920279e-05
6609072,2021-09-17,ES_AR,90.0,2.0,,,152338.0,3642.0,,,1326261.0,6.785994611920279e-05
6609073,2021-09-18,ES_AR,64.0,3.0,,,152402.0,3645.0,,,1326261.0,4.8255961684766426e-05
6609074,2021-09-19,ES_AR,48.0,2.0,,,152450.0,3647.0,,,1326261.0,3.6191971263574816e-05
6609075,2021-09-20,ES_AR,95.0,3.0,,,152545.0,3650.0,,,1326261.0,7.162994312582516e-05
6609076,2021-09-21,ES_AR,134.0,3.0,,,152679.0,3653.0,,,1326261.0,0.0001010359197774797
6609077,2021-09-22,ES_AR,84.0,1.0,,,152763.0,3654.0,,,1326261.0,6.333594971125593e-05
6609078,2021-09-23,ES_AR,93.0,1.0,,,152856.0,3655.0,,,1326261.0,7.01219443231762e-05
6609079,2021-09-24,ES_AR,91.0,2.0,,,152947.0,3657.0,,,1326261.0,6.861394552052726e-05
6609080,2021-09-25,ES_AR,52.0,5.0,,,152999.0,3662.0,,,1326261.0,3.9207968868872717e-05
6609081,2021-09-26,ES_AR,38.0,2.0,,,153037.0,3664.0,,,1326261.0,2.8651977250330064e-05
6609082,2021-09-27,ES_AR,83.0,1.0,,,153120.0,3665.0,,,1326261.0,6.258195030993146e-05
6609083,2021-09-28,ES_AR,82.0,1.0,,,153202.0,3666.0,,,1326261.0,6.182795090860697e-05
6609084,2021-09-29,ES_AR,101.0,1.0,,,153303.0,3667.0,,,1326261.0,7.6153939533772e-05
6609085,2021-09-30,ES_AR,101.0,3.0,,,153404.0,3670.0,,,1326261.0,7.6153939533772e-05
6609086,2021-10-01,ES_AR,64.0,1.0,,,153468.0,3671.0,,,1326261.0,4.8255961684766426e-05
6609087,2021-10-02,ES_AR,46.0,4.0,,,153514.0,3675.0,,,1326261.0,3.4683972460925865e-05
6609088,2021-10-03,ES_AR,22.0,3.0,,,153536.0,3678.0,,,1326261.0,1.6587986829138458e-05
6609089,2021-10-04,ES_AR,72.0,3.0,,,153608.0,3681.0,,,1326261.0,5.428795689536223e-05
6609090,2021-10-05,ES_AR,82.0,0.0,,,153690.0,3681.0,,,1326261.0,6.182795090860697e-05
6609091,2021-10-06,ES_AR,62.0,2.0,,,153752.0,3683.0,,,1326261.0,4.674796288211747e-05
6609092,2021-10-07,ES_AR,69.0,1.0,,,153821.0,3684.0,,,1326261.0,5.20259586913888e-05
6609093,2021-10-08,ES_AR,54.0,1.0,,,153875.0,3685.0,,,1326261.0,4.071596767152167e-05
6609094,2021-10-09,ES_AR,24.0,0.0,,,153899.0,3685.0,,,1326261.0,1.8095985631787408e-05
6609095,2021-10-10,ES_AR,22.0,3.0,,,153921.0,3688.0,,,1326261.0,1.6587986829138458e-05
6609096,2021-10-11,ES_AR,56.0,2.0,,,153977.0,3690.0,,,1326261.0,4.222396647417062e-05
6609097,2021-10-12,ES_AR,26.0,0.0,,,154003.0,3690.0,,,1326261.0,1.9603984434436358e-05
6609098,2021-10-13,ES_AR,61.0,1.0,,,154064.0,3691.0,,,1326261.0,4.5993963480792997e-05
6609099,2021-10-14,ES_AR,59.0,4.0,,,154123.0,3695.0,,,1326261.0,4.4485964678144046e-05
6609100,2021-10-15,ES_AR,75.0,2.0,,,154198.0,3697.0,,,1326261.0,5.654995509933565e-05
